-2.043775558471679688e+00 -1.970466822385787964e-01 -1.039119437336921692e-01 -1.113974452018737793e+00 -7.793090939521789551e-01 -5.207175016403198242e-01 -1.050252795219421387e+00 8.769704699516296387e-01 -6.839296817779541016e-01 8.303164243698120117e-01 7.129573822021484375e-01 5.269317626953125000e-01 1.152338385581970215e+00 -1.465314030647277832e+00 -5.788829326629638672e-01 -2.985633611679077148e-01 2.512006759643554688e-01 6.851893663406372070e-01 -8.266832828521728516e-01 1.154379639774560928e-02 -1.764429509639739990e-01 1.692011207342147827e-01 6.669560074806213379e-01 2.136249393224716187e-01 -1.983482360839843750e+00 1.038440704345703125e+00 -8.382400870323181152e-01 8.712998032569885254e-01 -8.824500441551208496e-01 -1.552858114242553711e+00 3.882098197937011719e-01 1.197995185852050781e+00 9.148355126380920410e-01 -1.088377714157104492e+00 -8.089151382446289062e-01 9.050893187522888184e-01 1.233575344085693359e+00 -3.365541696548461914e+00 -2.282180637121200562e-02 -5.764280557632446289e-01 -2.505425810813903809e-01 6.854535341262817383e-01 2.175043523311614990e-01 -5.031340718269348145e-01 2.009113132953643799e-01 3.192892372608184814e-01 -2.773868441581726074e-01 -2.788690663874149323e-02 -7.522389292716979980e-01 2.886305749416351318e-01 -6.886894702911376953e-01 6.574937701225280762e-01 6.879787445068359375e-01 1.957836151123046875e+00 2.636625766754150391e-01 4.067388176918029785e-01 7.964952588081359863e-01 1.078427195549011230e+00 -2.260468304157257080e-01 -1.442703843116760254e+00 3.666209876537322998e-01 -5.354266166687011719e-01 -9.249034523963928223e-01 -8.804583549499511719e-01 1.026543855667114258e+00 1.486617475748062134e-01 -3.174302577972412109e+00 -6.268916726112365723e-01 7.104192674160003662e-02 7.260668277740478516e-01 8.428700566291809082e-01 1.278633117675781250e+00 -1.408241868019104004e+00 -6.622833013534545898e-01 5.843482017517089844e-01 -6.623515486717224121e-01 1.368123441934585571e-01 9.682657718658447266e-01 2.343579053878784180e+00 2.418223768472671509e-01 -8.107102662324905396e-02 1.138383507728576660e+00 3.436062037944793701e-01 -4.332886040210723877e-01 8.066943883895874023e-01 -3.088677823543548584e-01 -9.258074760437011719e-01 1.976668000221252441e+00 7.917739748954772949e-01 4.501344263553619385e-01 -2.009278059005737305e+00 -1.200650334358215332e+00 3.084807395935058594e+00 2.557519376277923584e-01 2.090709686279296875e+00 1.732732951641082764e-01 -3.591175973415374756e-01 -1.117253541946411133e+00 -5.198172926902770996e-01 1.531204462051391602e+00
-1.931704441706339592e+00 -2.284887151585685006e-01 -2.712602093815803528e-01 -9.443323214848836633e-01 -5.344837307929992676e-01 -4.161188999811808453e-01 -9.937299688657125207e-01 1.004884236388736252e+00 -6.330896748436821708e-01 8.003235326872931710e-01 6.619552771250406531e-01 2.839624881744384766e-01 9.067045715120103377e-01 -1.406153798103332520e+00 -5.711270040935940706e-01 -2.251863545841640835e-01 9.632260269588893697e-02 5.105308029386732560e-01 -9.028438859515719450e-01 1.446668763334552354e-01 -1.075808968808915911e-01 1.390867084264755249e-01 4.667217002974616280e-01 1.815815882550345650e-01 -1.882099469502766853e+00 1.024100873205396889e+00 -6.224681999948289413e-01 6.488902370134989050e-01 -8.316905664073096505e-01 -1.535847889052496917e+00 3.424916002485487443e-01 1.059064361784193276e+00 9.827713304095797575e-01 -8.520490593380398714e-01 -6.707055038876004183e-01 8.450091878573099402e-01 1.043597353829277985e+00 -2.791721688376532562e+00 -1.634808207551638193e-01 -5.195631053712632674e-01 -3.254776464568244210e-01 7.133861449029710311e-01 1.812721590201059885e-01 -3.180990815162658691e-01 8.876343899303013041e-02 3.100810580783420201e-01 -2.070637345314025879e-01 -1.037497050646278562e-01 -7.458722988764444617e-01 1.591378152370452881e-01 -5.344341331058077849e-01 6.565978195932176131e-01 7.155138386620415458e-01 1.734955178366766937e+00 2.902725934982299805e-01 4.930021630393134346e-01 8.230984475877549666e-01 1.280444410112169029e+00 -1.569165024492475691e-01 -1.537329594294230217e+00 2.423237264156341553e-01 -5.121738380855984651e-01 -7.233118414878845215e-01 -5.987933211856417692e-01 9.092188941107856026e-01 2.241066114770041695e-01 -2.954044024149576675e+00 -6.641824907726712190e-01 1.144287503427929287e-01 6.638100081019930876e-01 7.445383535491095772e-01 1.147498038080003502e+00 -1.190380136171976799e+00 -7.502313587400648576e-01 5.463054974873861047e-01 -6.006772253248426896e-01 7.948741813500723175e-02 9.170037176873948592e-01 2.164577484130859375e+00 2.258101850748062134e-01 3.463488734430736349e-02 1.066211243470509773e+00 1.874369084835052490e-01 -3.774914907084571114e-01 8.782587581210665739e-01 -3.026160730255974540e-01 -1.058571497599283928e+00 1.716963357395596024e+00 6.919415990511575965e-01 5.124276644653744661e-01 -1.664986954794989593e+00 -1.081598639488220215e+00 2.664529853396945480e+00 1.557012763288286028e-01 1.863268878724839928e+00 3.799744678868187675e-01 -2.257158458232879639e-01 -9.627434942457411271e-01 -4.317344360881381626e-01 1.268762297100491043e+00
-1.819633324940999275e+00 -2.599307480785582047e-01 -4.386084750294685364e-01 -7.746901909510295337e-01 -2.896583676338195801e-01 -3.115202983220418664e-01 -9.372071425120035437e-01 1.132798002825842865e+00 -5.822496679094102401e-01 7.703306410047743302e-01 6.109531720479329797e-01 4.099321365356445312e-02 6.610707574420504606e-01 -1.346993565559387207e+00 -5.633710755242241630e-01 -1.518093480004204521e-01 -5.855547057257759480e-02 3.358722395367092495e-01 -9.790044890509711495e-01 2.777899562691648616e-01 -3.871884279780918314e-02 1.089722961187362671e-01 2.664873931143019181e-01 1.495382371875974836e-01 -1.780716578165690178e+00 1.009761042065090653e+00 -4.066963129573398228e-01 4.264806707700093402e-01 -7.809310886594984513e-01 -1.518837663862440346e+00 2.967733807033962612e-01 9.201335377163357698e-01 1.050707148181067474e+00 -6.157204045189751396e-01 -5.324958695305718193e-01 7.849290569623311731e-01 8.536193635728623885e-01 -2.217901680204603210e+00 -3.041398351391156329e-01 -4.626981549792819615e-01 -4.004127118322584611e-01 7.413187556796603239e-01 1.450399657090504779e-01 -1.330640912055969238e-01 -2.338443530930411907e-02 3.008728788958655587e-01 -1.367406249046325684e-01 -1.796125034905142193e-01 -7.395056684811910364e-01 2.964505553245544434e-02 -3.801787959204779854e-01 6.557018690639071501e-01 7.430489328172471541e-01 1.512074205610487221e+00 3.168826103210449219e-01 5.792655083868238908e-01 8.497016363673739470e-01 1.482461624675326828e+00 -8.778617448276943014e-02 -1.631955345471699959e+00 1.180264651775360107e-01 -4.889210595024956474e-01 -5.217202305793762207e-01 -3.171282874213324776e-01 7.918939325544569474e-01 2.995514753792021256e-01 -2.733785470326741684e+00 -7.014733089341057548e-01 1.578155739439858207e-01 6.015531884299384346e-01 6.462066504690382462e-01 1.016362958484225754e+00 -9.725184043248493726e-01 -8.381794161266751253e-01 5.082627932230631140e-01 -5.390029019779629671e-01 2.216249207655589248e-02 8.657416635089449919e-01 1.985575914382934570e+00 2.097979933023452759e-01 1.503408013118637809e-01 9.940389792124429968e-01 3.126761317253112793e-02 -3.216943773958418351e-01 9.498231278525458565e-01 -2.963643636968400497e-01 -1.191335519154866462e+00 1.457258714569939606e+00 5.921092232068380090e-01 5.747209025753868827e-01 -1.320695850584242104e+00 -9.625469446182250977e-01 2.244252310858832367e+00 5.565061502986484721e-02 1.635828071170382980e+00 5.866756406095292586e-01 -9.231409430503845215e-02 -8.082334465450711214e-01 -3.436515794859992257e-01 1.006320132149590485e+00
-1.707562208175659180e+00 -2.913727809985478534e-01 -6.059567406773567200e-01 -6.050480604171752930e-01 -4.483300447463989258e-02 -2.069216966629028320e-01 -8.806843161582946777e-01 1.260711769262949700e+00 -5.314096609751384204e-01 7.403377493222554895e-01 5.599510669708251953e-01 -2.019760608673095703e-01 4.154369433720906946e-01 -1.287833333015441895e+00 -5.556151469548543664e-01 -7.843234141667682069e-02 -2.134335438410441266e-01 1.612136761347452429e-01 -1.055165092150370354e+00 4.109130362048745155e-01 3.014321128527322480e-02 7.885788381099700928e-02 6.625308593114220823e-02 1.174948861201604161e-01 -1.679333686828613281e+00 9.954212109247843054e-01 -1.909244259198507043e-01 2.040711045265197754e-01 -7.301716109116871412e-01 -1.501827438672383552e+00 2.510551611582437781e-01 7.812027136484781531e-01 1.118642965952555413e+00 -3.793917496999104078e-01 -3.942862351735432758e-01 7.248489260673522949e-01 6.636413733164469031e-01 -1.644081672032674302e+00 -4.447988495230674744e-01 -4.058332045873006555e-01 -4.753477772076924457e-01 7.692513664563497278e-01 1.088077723979949951e-01 5.197089910507202148e-02 -1.355323096116383685e-01 2.916646997133890973e-01 -6.641751527786254883e-02 -2.554753019164005545e-01 -7.331390380859375000e-01 -9.984770417213439941e-02 -2.259234587351481305e-01 6.548059185345967981e-01 7.705840269724527625e-01 1.289193232854207505e+00 3.434926271438598633e-01 6.655288537343342359e-01 8.763048251469930383e-01 1.684478839238484849e+00 -1.865584651629129120e-02 -1.726581096649169922e+00 -6.270796060562133789e-03 -4.656682809193929407e-01 -3.201286196708679199e-01 -3.546325365702318599e-02 6.745689709981281812e-01 3.749963392814000263e-01 -2.513526916503906250e+00 -7.387641270955404016e-01 2.012023975451787405e-01 5.392963687578836707e-01 5.478749473889668042e-01 8.852278788884481164e-01 -7.546566724777221680e-01 -9.261274735132852820e-01 4.702200889587402344e-01 -4.773285786310831336e-01 -3.516243398189544678e-02 8.144796093304952356e-01 1.806574344635009766e+00 1.937858015298843384e-01 2.660467152794201984e-01 9.218667149543762207e-01 -1.249016821384429932e-01 -2.658972640832265033e-01 1.021387497584025139e+00 -2.901126543680827008e-01 -1.324099540710449219e+00 1.197554071744282966e+00 4.922768473625183105e-01 6.370141406853994104e-01 -9.764047463734946142e-01 -8.434952497482299805e-01 1.823974768320719475e+00 -4.440004626909888064e-02 1.408387263615926255e+00 7.933768133322397498e-01 4.108765721321105957e-02 -6.537233988444010047e-01 -2.555687228838602887e-01 7.438779671986897046e-01
-1.595491091410319084e+00 -3.228148139185375576e-01 -7.733050063252449036e-01 -4.354059298833211633e-01 1.999923586845397949e-01 -1.023230950037638531e-01 -8.241614898045858117e-01 1.388625535700056313e+00 -4.805696540408664341e-01 7.103448576397366487e-01 5.089489618937174109e-01 -4.449453353881835938e-01 1.698031293021308175e-01 -1.228673100471496582e+00 -5.478592183854844588e-01 -5.055334832933189304e-03 -3.683116171095106584e-01 -1.344488726721870808e-02 -1.131325695249769447e+00 5.440361161405841139e-01 9.900526536835563274e-02 4.874347150325775146e-02 -1.339812212520175017e-01 8.545153505272334860e-02 -1.577950795491536384e+00 9.810813797844780693e-01 2.484746111763846965e-02 -1.833846171696984495e-02 -6.794121331638760530e-01 -1.484817213482326981e+00 2.053369416130913505e-01 6.422718895806206474e-01 1.186578783724043129e+00 -1.430630948808457870e-01 -2.560766008165147323e-01 6.647687951723734168e-01 4.736633830600314177e-01 -1.070261663860744950e+00 -5.854578639070192603e-01 -3.489682541953192940e-01 -5.502828425831265413e-01 7.971839772330390206e-01 7.257557908693948456e-02 2.370058894157409668e-01 -2.476801839139726180e-01 2.824565205309126359e-01 3.905594348907470703e-03 -3.313381003422869453e-01 -7.267724076906839636e-01 -2.293404638767242432e-01 -7.166812154981827554e-02 6.539099680052863350e-01 7.981191211276583708e-01 1.066312260097927567e+00 3.701026439666748047e-01 7.517921990818448030e-01 9.029080139266120186e-01 1.886496053801642425e+00 5.047448145018684773e-02 -1.821206847826639885e+00 -1.305680572986602783e-01 -4.424155023362901229e-01 -1.185370087623596191e-01 2.462017801072862166e-01 5.572440094417996370e-01 4.504412031835979824e-01 -2.293268362681070816e+00 -7.760549452569749374e-01 2.445892211463716326e-01 4.770395490858290177e-01 4.495432443088955288e-01 7.540927992926703682e-01 -5.367949406305948523e-01 -1.014075530899895661e+00 4.321773846944173547e-01 -4.156542552842034111e-01 -9.248736004034677216e-02 7.632175551520453682e-01 1.627572774887084961e+00 1.777736097574234009e-01 3.817526292469766158e-01 8.496944506963093335e-01 -2.810709774494171143e-01 -2.101001507706112270e-01 1.092951867315504311e+00 -2.838609450393252964e-01 -1.456863562266031753e+00 9.378494289186265487e-01 3.924444715181986676e-01 6.993073787954118270e-01 -6.321136421627469026e-01 -7.244435548782348633e-01 1.403697225782606361e+00 -1.444507075680626640e-01 1.180946456061469085e+00 1.000077986054950241e+00 1.744894087314605713e-01 -4.992133511437309989e-01 -1.674858662817213517e-01 4.814358022477891463e-01
-1.483419974644978989e+00 -3.542568468385272618e-01 -9.406532719731330872e-01 -2.657637993494670337e-01 4.448177218437194824e-01 2.275506655375125753e-03 -7.676386634508769458e-01 1.516539302137162926e+00 -4.297296471065945034e-01 6.803519659572176970e-01 4.579468568166096820e-01 -6.879146099090576172e-01 -7.583068476782894862e-02 -1.169512867927551270e+00 -5.401032898161146623e-01 6.832167175081044208e-02 -5.231896903779771346e-01 -1.881034506691826591e-01 -1.207486298349168541e+00 6.771591960762937124e-01 1.678673194514380684e-01 1.862905919551849365e-02 -3.342155284351773226e-01 5.340818398528629496e-02 -1.476567904154459487e+00 9.667415486441718331e-01 2.406193481551275326e-01 -2.407480279604594653e-01 -6.286526554160647429e-01 -1.467806988292270187e+00 1.596187220679388952e-01 5.033410655127631417e-01 1.254514601495530846e+00 9.326555993821883384e-02 -1.178669664594862443e-01 6.046886642773945386e-01 2.836853928036159322e-01 -4.964416556888155974e-01 -7.261168782909710462e-01 -2.921033038033379325e-01 -6.252179079585604704e-01 8.251165880097283134e-01 3.634338577588397401e-02 4.220408797264099121e-01 -3.598280582163069230e-01 2.732483413484361190e-01 7.422870397567749023e-02 -4.072008987681733361e-01 -7.204057772954305383e-01 -3.588332235813140869e-01 8.258721563551163491e-02 6.530140174759758720e-01 8.256542152828640901e-01 8.434312873416476286e-01 3.967126607894897461e-01 8.380555444293551481e-01 9.295112027062309989e-01 2.088513268364800446e+00 1.196048094166649589e-01 -1.915832599004109849e+00 -2.548653185367584229e-01 -4.191627237531874162e-01 8.305460214614868164e-02 5.278668138715956193e-01 4.399190478854708708e-01 5.258860670857958830e-01 -2.073009808858235381e+00 -8.133457634184095841e-01 2.879760447475645524e-01 4.147827294137742538e-01 3.512115412288241978e-01 6.229577196968926200e-01 -3.189332087834675367e-01 -1.102023588286505706e+00 3.941346804300944195e-01 -3.539799319373236886e-01 -1.498122860987980975e-01 7.119555009735955009e-01 1.448571205139160156e+00 1.617614179849624634e-01 4.974585432145330888e-01 7.775221864382425574e-01 -4.372402727603912354e-01 -1.543030374579959507e-01 1.164516237046983482e+00 -2.776092357105678921e-01 -1.589627583821614509e+00 6.781447860929701310e-01 2.926120956738790246e-01 7.616006169054243546e-01 -2.878225379519991911e-01 -6.053918600082397461e-01 9.834196832444934699e-01 -2.445013688670264473e-01 9.535056485070123600e-01 1.206779158777660843e+00 3.078911602497100830e-01 -3.447033034430609932e-01 -7.940300967958241474e-02 2.189936372968885880e-01
-1.371348857879638672e+00 -3.856988797585169104e-01 -1.108001537621021271e+00 -9.612166881561279297e-02 6.896430850028991699e-01 1.068741083145141602e-01 -7.111158370971679688e-01 1.644453068574269761e+00 -3.788896401723226282e-01 6.503590742746988562e-01 4.069447517395019531e-01 -9.308838844299316406e-01 -3.214644988377888257e-01 -1.110352635383605957e+00 -5.323473612467447547e-01 1.416986783345540735e-01 -6.780677636464437219e-01 -3.627620140711467212e-01 -1.283646901448567856e+00 8.102822760120034218e-01 2.367293735345204486e-01 -1.148535311222076416e-02 -5.344498356183369214e-01 2.136483291784921357e-02 -1.375185012817382812e+00 9.524017175038655969e-01 4.563912351926167066e-01 -4.631575942039489746e-01 -5.778931776682535437e-01 -1.450796763102213616e+00 1.139005025227864398e-01 3.644102414449055249e-01 1.322450419267018784e+00 3.295942147572836767e-01 2.034266789754235472e-02 5.446085333824157715e-01 9.370740254720044682e-02 7.737835248311331071e-02 -8.667758926749229431e-01 -2.352383534113566266e-01 -7.001529733339945105e-01 8.530491987864176062e-01 1.111924648284912109e-04 6.070758700370788574e-01 -4.719759325186411170e-01 2.640401621659596576e-01 1.445518136024475098e-01 -4.830636971940596713e-01 -7.140391469001770020e-01 -4.883259832859039307e-01 2.368425528208414343e-01 6.521180669466654090e-01 8.531893094380696985e-01 6.205503145853679126e-01 4.233226776123046875e-01 9.243188897768656043e-01 9.561143914858499793e-01 2.290530482927958467e+00 1.887351373831431256e-01 -2.010458350181579590e+00 -3.791625797748565674e-01 -3.959099451700846539e-01 2.846462130546569824e-01 8.095318476359047999e-01 3.225940863291422156e-01 6.013309309879938391e-01 -1.852751255035400391e+00 -8.506365815798442309e-01 3.313628683487574444e-01 3.525259097417195453e-01 2.528798381487528113e-01 4.918226401011149829e-01 -1.010714769363403320e-01 -1.189971645673115974e+00 3.560919761657714844e-01 -2.923056085904439105e-01 -2.071372121572494507e-01 6.606934467951457446e-01 1.269569635391235352e+00 1.457492262125015259e-01 6.131644571820894507e-01 7.053499221801757812e-01 -5.934095680713653564e-01 -9.850592414538061892e-02 1.236080606778462876e+00 -2.713575263818104877e-01 -1.722391605377197266e+00 4.184401432673134913e-01 1.927797198295593262e-01 8.238938550154368823e-01 5.646856625874807634e-02 -4.863401651382446289e-01 5.631421407063803564e-01 -3.445520301659901197e-01 7.260648409525554126e-01 1.413480331500371223e+00 4.412929117679595947e-01 -1.901932557423908765e-01 8.679846922556522237e-03 -4.344852765401219230e-02
-1.259277741114298577e+00 -4.171409126785066146e-01 -1.275349803268909454e+00 7.352046171824122567e-02 9.344684481620788574e-01 2.114727099736530835e-01 -6.545930107434591028e-01 1.772366835011376374e+00 -3.280496332380506974e-01 6.203661825921800155e-01 3.559426466623941687e-01 -1.173853158950805664e+00 -5.670983129077487028e-01 -1.051192402839660645e+00 -5.245914326773749581e-01 2.150756849182977604e-01 -8.329458369149103092e-01 -5.374205774731106722e-01 -1.359807504547966950e+00 9.434053559477130202e-01 3.055914276176028288e-01 -4.159976541996002197e-02 -7.346841428014965203e-01 -1.067851814958786782e-02 -1.273802121480305916e+00 9.380618863635592497e-01 6.721631222301058806e-01 -6.855671604474387060e-01 -5.271336999204423446e-01 -1.433786537912156822e+00 6.818228297763395673e-02 2.254794173770480192e-01 1.390386237038506501e+00 5.659228695763482975e-01 1.585523022545709537e-01 4.845284024874368933e-01 -9.627058770921514963e-02 6.511983606550426629e-01 -1.007434907058874618e+00 -1.783734030193753206e-01 -7.750880387094285506e-01 8.809818095631070101e-01 -3.612100084622704710e-02 7.921108603477478027e-01 -5.841238068209753109e-01 2.548319829834831962e-01 2.148749232292175293e-01 -5.589264956199460066e-01 -7.076725165049234656e-01 -6.178187429904937744e-01 3.910978900061712338e-01 6.512221164173550569e-01 8.807244035932753068e-01 3.976693418290881965e-01 4.499326944351196289e-01 1.010582235124376060e+00 9.827175802654690706e-01 2.492547697491116043e+00 2.578654653496212923e-01 -2.105084101359049775e+00 -5.034598410129547119e-01 -3.726571665869818917e-01 4.862378239631652832e-01 1.091196881400214203e+00 2.052691247728135604e-01 6.767757948901917953e-01 -1.632492701212564956e+00 -8.879273997412787667e-01 3.747496919499503365e-01 2.902690900696648368e-01 1.545481350686814803e-01 3.606875605053372347e-01 1.167902549107870946e-01 -1.277919703059726242e+00 3.180492719014486047e-01 -2.306312852435641325e-01 -2.644621382157007483e-01 6.094313926166958773e-01 1.090568065643310547e+00 1.297370344400405884e-01 7.288703711496458126e-01 6.331776579221088941e-01 -7.495788633823394775e-01 -4.270881083276534262e-02 1.307644976509942047e+00 -2.651058170530531388e-01 -1.855155626932779800e+00 1.587355004416570736e-01 9.294734398523973873e-02 8.861870931254492989e-01 4.007596704694957879e-01 -3.672884702682495117e-01 1.428645981682672428e-01 -4.446026914649539030e-01 4.986240333980984651e-01 1.620181504223081603e+00 5.746946632862091064e-01 -3.568320804172087080e-02 9.676270352469540370e-02 -3.058906926049127506e-01
-1.147206624348958481e+00 -4.485829455984963188e-01 -1.442698068916797638e+00 2.431625922520954663e-01 1.179293811321258545e+00 3.160713116327921179e-01 -5.980701843897502368e-01 1.900280601448482987e+00 -2.772096263037787667e-01 5.903732909096611747e-01 3.049405415852864398e-01 -1.416822433471679688e+00 -8.127321269777085799e-01 -9.920321702957153320e-01 -5.168355041080050505e-01 2.884526915020413362e-01 -9.878239101833767855e-01 -7.120791408750746232e-01 -1.435968107647366043e+00 1.076528435883422619e+00 3.744534817006852645e-01 -7.171417772769927979e-02 -9.349184499846563412e-01 -4.272186921702492146e-02 -1.172419230143229019e+00 9.237220552232530135e-01 8.879350092675950545e-01 -9.079767266909282153e-01 -4.763742221726311454e-01 -1.416776312722100251e+00 2.246406343248152915e-02 8.654859330919051352e-02 1.458322054809994217e+00 8.022515243954129183e-01 2.967619366115994417e-01 4.244482715924580707e-01 -2.862485779656305240e-01 1.225018368826972015e+00 -1.148093921442826515e+00 -1.215084526273939591e-01 -8.500231040848625907e-01 9.089144203397963029e-01 -7.235319415728252990e-02 9.771458506584167480e-01 -6.962716811233096159e-01 2.456238038010067348e-01 2.851980328559875488e-01 -6.347892940458323974e-01 -7.013058861096700403e-01 -7.473115026950836182e-01 5.453532271915011442e-01 6.503261658880445939e-01 9.082594977484809151e-01 1.747883690728082584e-01 4.765427112579345703e-01 1.096845580471886628e+00 1.009320769045088051e+00 2.694564912054273620e+00 3.269957933160994035e-01 -2.199709852536519517e+00 -6.277571022510528564e-01 -3.494043880038791294e-01 6.878294348716735840e-01 1.372861915164523605e+00 8.794416321648490520e-02 7.522206587923897514e-01 -1.412234147389729744e+00 -9.252182179027133024e-01 4.181365155511432286e-01 2.280122703976101284e-01 5.621643198861014934e-02 2.295524809095594865e-01 3.346519867579142993e-01 -1.365867760446336510e+00 2.800065676371256695e-01 -1.689569618966844100e-01 -3.217870642741521015e-01 5.581693384382460099e-01 9.115664958953857422e-01 1.137248426675796509e-01 8.445762851172022856e-01 5.610053936640421179e-01 -9.057481586933135986e-01 1.308830247984993367e-02 1.379209346241421219e+00 -2.588541077242957344e-01 -1.987919648488362556e+00 -1.009691423839993440e-01 -6.885031859079959737e-03 9.484803312354617155e-01 7.450507746802434994e-01 -2.482367753982543945e-01 -2.774129443698458708e-01 -5.446533527639176864e-01 2.711832258436415177e-01 1.826882676945792205e+00 7.080964148044586182e-01 1.188268396589491349e-01 1.848455601268343962e-01 -5.683328575558133089e-01
-1.035135507583618164e+00 -4.800249785184860229e-01 -1.610046334564685822e+00 4.128047227859497070e-01 1.424119174480438232e+00 4.206699132919311523e-01 -5.415473580360412598e-01 2.028194367885589600e+00 -2.263696193695068359e-01 5.603803992271423340e-01 2.539384365081787109e-01 -1.659791707992553711e+00 -1.058365941047668457e+00 -9.328719377517700195e-01 -5.090795755386352539e-01 3.618296980857849121e-01 -1.142701983451843262e+00 -8.867377042770385742e-01 -1.512128710746765137e+00 1.209651515819132328e+00 4.433155357837677002e-01 -1.018285900354385376e-01 -1.135152757167816162e+00 -7.476522028446197510e-02 -1.071036338806152344e+00 9.093822240829467773e-01 1.103706896305084229e+00 -1.130386292934417725e+00 -4.256147444248199463e-01 -1.399766087532043457e+00 -2.325415611267089844e-02 -5.238223075866699219e-02 1.526257872581481934e+00 1.038580179214477539e+00 4.349715709686279297e-01 3.643681406974792480e-01 -4.762265682220458984e-01 1.798838376998901367e+00 -1.288752935826778412e+00 -6.464350223541259766e-02 -9.249581694602966309e-01 9.368470311164855957e-01 -1.085853874683380127e-01 1.162180840969085693e+00 -8.084195554256439209e-01 2.364156246185302734e-01 3.555211424827575684e-01 -7.106520924717187881e-01 -6.949392557144165039e-01 -8.768042623996734619e-01 6.996085643768310547e-01 6.494302153587341309e-01 9.357945919036865234e-01 -4.809260368347167969e-02 5.031527280807495117e-01 1.183108925819396973e+00 1.035923957824707031e+00 2.896582126617431641e+00 3.961261212825775146e-01 -2.294335603713989258e+00 -7.520543634891510010e-01 -3.261516094207763672e-01 8.894210457801818848e-01 1.654526948928833008e+00 -2.938079833984375000e-02 8.276655226945877075e-01 -1.191975593566894531e+00 -9.625090360641479492e-01 4.615233391523361206e-01 1.657554507255554199e-01 -4.211527109146118164e-02 9.841740131378173828e-02 5.525137186050415039e-01 -1.453815817832946777e+00 2.419638633728027344e-01 -1.072826385498046875e-01 -3.791119903326034546e-01 5.069072842597961426e-01 7.325649261474609375e-01 9.771265089511871338e-02 9.602821990847587585e-01 4.888331294059753418e-01 -1.061917454004287720e+00 6.888541579246520996e-02 1.450773715972900391e+00 -2.526023983955383301e-01 -2.120683670043945312e+00 -3.606737852096557617e-01 -1.067174077033996582e-01 1.010773569345474243e+00 1.089341878890991211e+00 -1.291850805282592773e-01 -6.976904869079589844e-01 -6.447040140628814697e-01 4.374241828918457031e-02 2.033583849668502808e+00 8.414981663227081299e-01 2.733368873596191406e-01 2.729284167289733887e-01 -8.307750225067138672e-01
